From	To
Q9BUE0	7ENA
Q9BUE0	7ENC
Q9BUE0	7ENJ
Q9BUE0	7LBM
Q9BUE0	7NVR
Q9BUE0	8GXQ
Q9BUE0	8GXS
Q9BUE0	8T9D
Q9BUE0	8TQW
Q9BUE0	8TRH
Q9NQ55	8FKP
Q9NQ55	8FKQ
Q9NQ55	8FKR
Q9NQ55	8FKS
P78552	3BPN
P78552	3BPO
P78552	4HWB
P78552	5E4E
P10606	5Z62
Q96T68	5TFP
Q96T68	8HFP
O43172	1MZW
O43172	3JCR
O43172	5O9Z
O43172	6AH0
O43172	6AHD
O43172	6QW6
O43172	6QX9
O43172	8H6E
O43172	8H6J
O43172	8H6K
O43172	8H6L
O43172	8Q7N
O43172	8QO9
O43172	8QOZ
O43172	8QPA
O43172	8QPB
O43172	8QPE
O43172	8QXD
O43172	8QZS
O43172	8R08
O43172	8R09
O43172	8R0A
O43172	8R0B
O43172	8RM5
O43172	8Y6O
Q15911	2DA1
Q15911	2DA2
Q15911	2DA3
O75469	1ILG
O75469	1ILH
O75469	1M13
O75469	1NRL
O75469	1SKX
O75469	2O9I
O75469	2QNV
O75469	3CTB
O75469	3HVL
O75469	3R8D
O75469	4J5W
O75469	4J5X
O75469	4NY9
O75469	4S0S
O75469	4S0T
O75469	4X1F
O75469	4X1G
O75469	4XAO
O75469	4XHD
O75469	5A86
O75469	5X0R
O75469	6BNS
O75469	6DUP
O75469	6HJ2
O75469	6HTY
O75469	6NX1
O75469	6P2B
O75469	6S41
O75469	6TFI
O75469	6XP9
O75469	7AX8
O75469	7AX9
O75469	7AXA
O75469	7AXB
O75469	7AXC
O75469	7AXD
O75469	7AXE
O75469	7AXF
O75469	7AXG
O75469	7AXH
O75469	7AXI
O75469	7AXJ
O75469	7AXK
O75469	7AXL
O75469	7N2A
O75469	7RIO
O75469	7RIU
O75469	7RIV
O75469	7YFK
O75469	8CCT
O75469	8CF9
O75469	8CH8
O75469	8E3N
O75469	8EQZ
O75469	8F5Y
O75469	8FPE
O75469	8SVN
O75469	8SVO
O75469	8SVP
O75469	8SVQ
O75469	8SVR
O75469	8SVS
O75469	8SVT
O75469	8SVU
O75469	8SVX
O75469	8SZV
O75469	9BEQ
Q9NUU6	6DRM
O75317	5K16
O75317	5K1A
O75317	5K1B
O75317	5K1C
O75317	5L8W
P54762	2DJS
P54762	2EAO
P54762	3ZFX
P54762	5MJA
P54762	5MJB
P54762	6UMW
P54762	7KPL
P54762	7KPM
Q7L523	5X6V
Q7L523	6CES
Q7L523	6EHR
Q7L523	6NZD
Q7L523	6S6A
Q7L523	6S6D
Q7L523	6SB0
Q7L523	6SB2
Q7L523	6U62
Q7L523	6ULG
Q7L523	6WJ2
Q7L523	6WJ3
Q7L523	7T3A
Q7L523	7T3B
Q7L523	7T3C
Q7L523	7UX2
Q7L523	7UXC
Q7L523	7UXH
Q7L523	8DHB
P01833	1XED
P01833	2OCW
P01833	3CHN
P01833	3CM9
P01833	5D4K
P01833	6KXS
P01833	6LX3
P01833	6LXW
P01833	6UE7
P01833	6UE8
P01833	6UE9
P01833	6UEA
P01833	7K0C
P01833	7YSG
P01833	8SKU
P01833	8SKV
P07148	2F73
P07148	2L67
P07148	2L68
P07148	2LKK
P07148	2PY1
P07148	3B2H
P07148	3B2I
P07148	3B2J
P07148	3B2K
P07148	3B2L
P07148	3STK
P07148	3STM
P07148	3STN
P07148	3VG2
P07148	3VG3
P07148	3VG4
P07148	3VG5
P07148	3VG6
P07148	3VG7
P07148	6DO6
P07148	6DO7
P07148	6DRG
P07148	6MP4
P07148	7DZE
P07148	7DZF
P07148	7DZG
P07148	7DZH
P07148	7DZI
P07148	7DZJ
P07148	7DZK
P07148	7DZL
P07148	7FXO
P07148	7FY8
P07148	7FYA
P07148	7G00
P07148	7G0W
P07148	7G1X
O95478	8FKR
O95478	8FKS
O95478	8FKT
O95478	8FKU
O95478	8FKV
O95478	8FKW
O95478	8FKX
O95478	8FKY
O95478	8FKZ
O95478	8FL0
O95478	8FL2
O95478	8FL3
O95478	8FL4
O95478	8FL6
O95478	8FL7
O95478	8FL9
O95478	8IDY
O95478	8IE3
O95478	8INE
O95478	8INF
O95478	8INK
O95478	8IPD
O95478	8IPX
O95478	8IPY
O95478	8IR1
O95478	8IR3
Q969E1	2L1Q
Q969V4	7UNG
Q969V4	8J07
O95202	9BA1
Q8IYS0	6GN5
Q15848	4DOU
Q15848	6U66
Q15848	6U6N
P29084	1D8J
P29084	1D8K
P29084	5GPY
P29084	5IY6
P29084	5IY7
P29084	5IY8
P29084	5IY9
P29084	5IYA
P29084	5IYB
P29084	5IYC
P29084	5IYD
P29084	6O9L
P29084	7EG9
P29084	7EGA
P29084	7EGB
P29084	7EGC
P29084	7ENA
P29084	7ENC
P29084	7LBM
P29084	7NVR
P29084	7NVS
P29084	7NVT
P29084	7NVU
P29084	7NVY
P29084	7NVZ
P29084	7NW0
P29084	8BVW
P29084	8BYQ
P29084	8GXQ
P29084	8GXS
P29084	8S51
P29084	8S52
P29084	8S55
P29084	8S5N
P29084	8WAK
P29084	8WAL
P29084	8WAN
P29084	8WAO
P29084	8WAP
P29084	8WAQ
P29084	8WAR
P29084	8WAS
Q8NE71	5ZXD
Q9HAE3	8J07
P00480	1C9Y
P00480	1EP9
P00480	1FVO
P00480	1OTH
Q8TE73	8J07
P07686	1NOU
P07686	1NOW
P07686	1NP0
P07686	1O7A
P07686	2GJX
P07686	2GK1
P07686	3LMY
P07686	5BRO
O75417	4X0P
O75417	4X0Q
O75417	5A9F
O75417	5A9J
O75417	5AGA
O75417	6XBU
O75417	7ZUS
O75417	7ZX0
O75417	7ZX1
O75417	8E23
O75417	8E24
O75417	8GD7
O75417	8W0A
O75417	9ASJ
O75417	9ASK
O75417	9ASL
O75417	9BH6
O75417	9BH7
O75417	9BH8
O75417	9BH9
O75417	9BHA
O75417	9BP9
O75417	9BPA
O75417	9C5Q
Q14683	6WG3
Q14683	6WG4
Q14683	6WG6
Q14683	6WGE
Q14683	7W1M
Q14683	8P0A
Q14683	8RO8
Q14683	8RO9
Q14683	8ROA
Q14683	8ROB
Q14683	8ROC
Q14683	8ROD
Q14683	8ROE
Q14683	8ROF
Q14683	8ROG
Q9NZZ3	2LXM
Q9NZZ3	3ULY
Q9NZZ3	3UM0
Q9NZZ3	3UM1
Q9NZZ3	3UM2
Q9NZZ3	4TXR
Q969V5	6K2K
Q969V5	6M2C
Q969V5	6M2D
Q14573	6DQJ
Q14573	6DQN
Q14573	6DQS
Q14573	6DQV
Q14573	6DQZ
Q14573	6DR0
Q14573	6DR2
Q14573	6DRA
Q14573	6DRC
Q14573	6UQK
Q14573	7T3P
Q14573	7T3Q
Q14573	7T3R
Q14573	7T3T
Q14573	7T3U
Q14573	8TK8
Q14573	8TKD
Q14573	8TKE
Q14573	8TKF
Q14573	8TKG
Q14573	8TKH
Q14573	8TKI
Q14573	8TL9
Q14573	8TLA
P20472	1RJV
P20472	1RK9
P28223	6A93
P28223	6A94
P28223	6WGT
P28223	6WH4
P28223	6WHA
P28223	7RAN
P28223	7VOD
P28223	7VOE
P28223	7WC4
P28223	7WC5
P28223	7WC6
P28223	7WC7
P28223	7WC8
P28223	7WC9
P28223	8JT8
P28223	8UWL
P28223	8V6U
P28223	8ZMG
O75792	3P56
O75792	3PUF
Q9NWM8	4DIP
Q9NWM8	4MSP
Q99933	1HX1
Q99933	1WXV
Q99933	3FZF
Q99933	3FZH
Q99933	3FZK
Q99933	3FZL
Q99933	3FZM
Q99933	3LDQ
Q99933	3M3Z
Q99933	5AQF
Q99933	5AQG
Q99933	5AQH
Q99933	5AQI
Q99933	5AQJ
Q99933	5AQK
Q99933	5AQL
Q99933	5AQM
Q99933	5AQN
Q99933	5AQO
Q99933	5AQP
Q99933	5AQQ
Q99933	5AQR
Q99933	5AQS
Q99933	5AQT
Q99933	5AQU
Q99933	5AQV
Q9UIQ6	4P8Q
Q9UIQ6	4PJ6
Q9UIQ6	4Z7I
Q9UIQ6	5C97
Q9UIQ6	5JHQ
Q9UIQ6	5MJ6
Q9UIQ6	7ZYF
Q9UIQ6	8CGP
Q9UIQ6	8CGW
Q9UIQ6	8P0I
P28562	6APX
P28562	6D65
P28562	6D66
P28562	6D67
Q9HCD5	1V95
Q9HCD5	2J7X
Q9HCD5	2J7Y
Q9HCD5	4ZI1
O95238	1YO5
O95238	2DKX
Q9NZU0	5CMN
Q9NZU0	5CMP
Q9NZU0	6JBU
P15018	1EMR
P15018	1PVH
P15018	2Q7N
P15018	7N0A
P15018	8D6A
Q92882	1X2K
Q92882	1ZLM
Q92882	3EHQ
Q92882	3EHR
Q05823	1WDY
Q05823	4G8K
Q05823	4G8L
Q05823	4OAU
Q05823	4OAV
Q8WWZ1	5BOW
P30872	8XIO
P30872	8XIP
Q9H3N1	1X5E
P15248	7OX1
P15248	7OX2
P15248	7OX3
P15248	7OX5
P15248	7OX6
P48426	2YBX
P48426	6OSP
P48426	6UX9
P48426	6YM3
P48426	6YM4
P48426	6YM5
P48426	7N6Z
P48426	7N71
P48426	7N7J
P48426	7N7K
P48426	7N7L
P48426	7N7M
P48426	7N7N
P48426	7N7O
P48426	8C8C
Q96EH3	5OOL
Q96EH3	5OOM
Q96EH3	7A5H
Q96EH3	7A5J
Q96EH3	7O9K
Q96EH3	7O9M
Q96EH3	7ODR
Q96EH3	7ODS
Q96EH3	7ODT
Q96EH3	7OF0
Q96EH3	7OF2
Q96EH3	7OF3
Q96EH3	7OF5
Q96EH3	7OF7
Q96EH3	7OI6
Q96EH3	7OI7
Q96EH3	7OI8
Q96EH3	7OI9
Q96EH3	7OIC
Q96EH3	7OID
Q96EH3	7OIE
Q96EH3	7PD3
Q96EH3	7PO4
Q96EH3	7QH6
Q96EH3	7QH7
Q96EH3	8K2B
Q96EH3	8PK0
Q96EH3	8QSJ
Q96EH3	8QU5
P47898	7UM4
P47898	7UM5
P47898	7UM6
P47898	7UM7
P47898	7X5H
P68032	8GSU
P68032	8GSW
P68032	8GT1
P68032	8GT2
P68032	8GT3
P68032	8GT4
P68032	8GT5
P68032	9B3Q
P68032	9B3R
P26022	7ZL1
P26022	8PVQ
P32245	6W25
P32245	7AUE
P32245	7F53
P32245	7F54
P32245	7F55
P32245	7F58
P32245	7PIU
P32245	7PIV
P32245	8QJ2
P32245	8WKY
P32245	8WKZ
Q9BTL3	5E8J
O60507	5WRI
O60507	5WRJ
Q8TDW0	8DXN
Q8TDW0	8DXO
Q8TDW0	8DXP
Q8TDW0	8DXQ
Q8TDW0	8DXR
Q7L1W4	6M04
Q9NYA1	3VZB
Q9NYA1	3VZC
Q9NYA1	3VZD
Q9NYA1	4L02
Q9NYA1	4V24
Q96ES7	3LX7
Q96ES7	3ME9
Q96ES7	3MEA
Q96ES7	3MET
Q96ES7	3MEU
Q96ES7	3MEV
Q96ES7	3MEW
Q96ES7	5C0M
P47929	1BKZ
P47929	2GAL
P47929	3GAL
P47929	3ZXE
P47929	3ZXF
P47929	4GAL
P47929	4UW3
P47929	4UW4
P47929	4UW5
P47929	4UW6
P47929	4XBQ
P47929	4Y26
P47929	5GAL
P47929	5H9Q
P47929	5H9S
P47929	6VTO
P47929	6VTP
P47929	6VTQ
P47929	6VTR
P47929	6VTS
P47929	7N4O
P47929	7N57
P47929	7N6C
P47929	7N8D
P47929	7N8G
P47929	7N96
P47929	7RDG
P47929	7TKW
P47929	7TKX
P47929	7TKY
P47929	7TKZ
P47929	7TRN
P47929	7TRO
P47929	7XAC
P47929	7XBL
O60244	7EMF
O60244	7ENA
O60244	7ENC
O60244	7ENJ
O60244	7LBM
O60244	7NVR
O60244	8GXQ
O60244	8GXS
O60244	8T9D
O60244	8TQW
O60244	8TRH
Q9NXZ1	8HPP
Q05066	1HRY
Q05066	1HRZ
Q05066	1J46
Q05066	1J47
Q05066	2GZK
Q05066	6EDB
Q05066	7YHO
Q05066	7YHP
Q05066	7YHQ
Q05066	9BVD
Q7Z5W3	6L8U
P56199	1PT6
P56199	1QC5
P56199	1QCY
P56199	2L8S
P56199	2M32
P56199	4A0Q
P56199	5HGJ
Q92747	6YW7
P49356	1JCQ
P49356	1LD7
P49356	1LD8
P49356	1MZC
P49356	1S63
P49356	1SA4
P49356	1TN6
P49356	2F0Y
P49356	2H6F
P49356	2H6G
P49356	2H6H
P49356	2H6I
P49356	2IEJ
P49356	3E37
O95147	2WGP
P15309	1CVI
P15309	1ND5
P15309	1ND6
P15309	2HPA
P15309	2L3H
P15309	2L77
P15309	2L79
P15309	2MG0
P15309	3PPD
P15309	7ZZV
P15309	8XJ4
P56589	3AJB
P56589	3MK4
Q12884	1Z68
Q12884	6Y0F
P78540	1PQ3
P78540	4HZE
P78540	4I06
P78540	4IE2
P78540	4IE3
P78540	4IXU
P78540	4IXV
P78540	6Q37
P78540	6Q39
P78540	6SS2
P78540	6SS4
P78540	6SS6
Q92796	1UM7
Q92796	2FE5
Q92796	2I1N
Q13415	5UJ7
Q13415	5UJM
Q13415	6P3W
Q13415	7CTF
Q13415	7CTG
Q13415	7JPO
Q13415	7JPP
Q13415	7JPR
Q13415	7JPS
Q13415	8S0C
Q13415	8S0D
Q13415	8S0E
Q13415	8S0F
P31689	2LO1
P31689	2M6Y
P31689	6E8M
P31689	8E2O
P49427	2OB4
P49427	3RZ3
P49427	4MDK
P49427	7M2K
P49427	8RX0
Q9Y259	2IG7
Q9Y259	3FEG
Q9Y259	3LQ3
O43463	3MTS
Q13938	3E3R
Q9H0U6	3J7Y
Q9H0U6	5OOL
Q9H0U6	5OOM
Q9H0U6	6NU2
Q9H0U6	6NU3
Q9H0U6	6ZM5
Q9H0U6	6ZM6
Q9H0U6	6ZSA
Q9H0U6	6ZSB
Q9H0U6	6ZSC
Q9H0U6	6ZSD
Q9H0U6	6ZSE
Q9H0U6	6ZSG
Q9H0U6	7A5F
Q9H0U6	7A5G
Q9H0U6	7A5J
Q9H0U6	7ODR
Q9H0U6	7ODS
Q9H0U6	7ODT
Q9H0U6	7OF0
Q9H0U6	7OF2
Q9H0U6	7OF3
Q9H0U6	7OF4
Q9H0U6	7OF5
Q9H0U6	7OF6
Q9H0U6	7OF7
Q9H0U6	7OG4
Q9H0U6	7OI6
Q9H0U6	7OI7
Q9H0U6	7OI8
Q9H0U6	7OI9
Q9H0U6	7OIA
Q9H0U6	7OIB
Q9H0U6	7OIC
Q9H0U6	7OID
Q9H0U6	7OIE
Q9H0U6	7PD3
Q9H0U6	7PO4
Q9H0U6	7QH6
Q9H0U6	7QH7
Q9H0U6	7QI4
Q9H0U6	7QI5
Q9H0U6	7QI6
Q9H0U6	8ANY
Q9H0U6	8OIR
Q9H0U6	8OIT
Q9H0U6	8PK0
Q9H0U6	8QSJ
Q9H0U6	8QU1
Q9H0U6	8QU5
Q9Y466	4XAJ
P23942	7ZW1
Q9Y666	7D99
P09001	3J7Y
P09001	3J9M
P09001	5OOL
P09001	5OOM
P09001	6I9R
P09001	6NU2
P09001	6NU3
P09001	6VLZ
P09001	6VMI
P09001	6ZM5
P09001	6ZM6
P09001	6ZS9
P09001	6ZSA
P09001	6ZSB
P09001	6ZSC
P09001	6ZSD
P09001	6ZSE
P09001	6ZSG
P09001	7A5F
P09001	7A5G
P09001	7A5H
P09001	7A5I
P09001	7A5J
P09001	7A5K
P09001	7L08
P09001	7L20
P09001	7O9K
P09001	7O9M
P09001	7ODR
P09001	7ODS
P09001	7ODT
P09001	7OF0
P09001	7OF2
P09001	7OF3
P09001	7OF4
P09001	7OF5
P09001	7OF6
P09001	7OF7
P09001	7OG4
P09001	7OI6
P09001	7OI7
P09001	7OI8
P09001	7OI9
P09001	7OIA
P09001	7OIB
P09001	7OIC
P09001	7OID
P09001	7OIE
P09001	7PD3
P09001	7PO4
P09001	7QH6
P09001	7QH7
P09001	7QI4
P09001	7QI5
P09001	7QI6
P09001	8ANY
P09001	8K2A
P09001	8K2B
P09001	8OIR
P09001	8OIT
P09001	8PK0
P09001	8QSJ
P09001	8QU1
P09001	8QU5
P09001	8XT0
P09001	8XT1
P09001	8XT2
P09001	8XT3
Q99598	3PJA
Q99598	3QB5
P07320	1H4A
P07320	1HK0
P07320	2G98
P07320	2KFB
P07320	2KLJ
P07320	4GR7
P07320	4JGF
P07320	6ETA
P07320	6ETC
P07320	6W5B
P07320	6WCY
P07320	7P53
P07320	8BD0
P07320	8BPI
P07320	8Q3L
Q8WXX0	6RZA
Q8WXX0	8J07
Q96J94	2L5C
Q96J94	2L5D
Q96J94	3O3I
Q96J94	3O6E
Q96J94	3O7V
Q96J94	6PI7
P50552	1EGX
P50552	1USD
P50552	1USE
P50552	2PAV
P50552	2PBD
P50552	3CHW
P50552	8GAT
P50552	8GAU
P01588	1BUY
P01588	1CN4
P01588	1EER
Q86W42	7APK
Q86W42	7ZNK
Q86W42	7ZNL
P12004	1AXC
P12004	1U76
P12004	1U7B
P12004	1UL1
P12004	1VYJ
P12004	1VYM
P12004	1W60
P12004	2ZVK
P12004	2ZVL
P12004	2ZVM
P12004	3JA9
P12004	3P87
P12004	3TBL
P12004	3VKX
P12004	3WGW
P12004	4D2G
P12004	4RJF
P12004	4ZTD
P12004	5E0T
P12004	5E0U
P12004	5E0V
P12004	5IY4
P12004	5MAV
P12004	5MLO
P12004	5MLW
P12004	5MOM
P12004	5YCO
P12004	5YD8
P12004	6CBI
P12004	6EHT
P12004	6FCM
P12004	6FCN
P12004	6GIS
P12004	6GWS
P12004	6HVO
P12004	6K3A
P12004	6QC0
P12004	6QCG
P12004	6S1M
P12004	6S1N
P12004	6S1O
P12004	6TNY
P12004	6TNZ
P12004	6VVO
P12004	7EFA
P12004	7KQ0
P12004	7KQ1
P12004	7M5L
P12004	7M5M
P12004	7M5N
P12004	7NV0
P12004	7NV1
P12004	7QNZ
P12004	7QO1
P12004	8B8T
P12004	8COB
P12004	8E84
P12004	8F5Q
P12004	8GCJ
P12004	8GL9
P12004	8GLA
P12004	8UI7
P12004	8UI8
P12004	8UI9
P12004	8UII
P12004	8UMT
P12004	8UMU
P12004	8UMV
P12004	8UMW
P12004	8UMY
P12004	8UN0
P12004	9B8S
P12004	9B8T
P12004	9F6D
P12004	9F6E
P12004	9F6F
Q8IZP6	2CSY
Q15762	6ISB
Q15762	6O3O
P32320	1MQ0
P04155	1HI7
P04155	1PS2
P04155	6V1D
Q9Y2Y1	7A6H
Q9Y2Y1	7AE1
Q9Y2Y1	7AE3
Q9Y2Y1	7AEA
Q9Y2Y1	7AST
Q9Y2Y1	7D58
Q9Y2Y1	7D59
Q9Y2Y1	7DN3
Q9Y2Y1	7DU2
Q9Y2Y1	7FJI
Q9Y2Y1	7FJJ
Q9Y2Y1	8ITY
Q9Y2Y1	8IUE
Q9Y2Y1	8IUH
Q8WTR2	3S4E
Q8WTR2	4D3P
Q8WTR2	4D3Q
Q8WTR2	4D3R
Q15126	3CH4
Q16270	8IVD
Q8NFZ5	5H07
P08185	2VDX
P08185	2VDY
P08185	4BB2
P08185	4C41
P08185	4C49
Q6P5Q4	4RWT
Q6P5Q4	5WFN
Q6P5Q4	6UT2
Q99748	5MR4
Q99748	5MR5
Q99748	5MR9
Q99748	5NMZ
Q99748	6GL7
Q99748	6Q2O
Q99748	6Q2R
Q9Y3B2	2NN6
Q9Y3B2	6D6Q
Q9Y3B2	6D6R
Q9Y3B2	6H25
Q9Y3B2	9G8M
Q9HB89	7W53
Q9HB89	7W56
Q6ZMU5	3KB5
Q6ZMU5	7XT2
Q6ZMU5	7Y4S
Q8N9L9	3K2I
O43824	7OF2
O43824	7OF4
O43824	7OF6
P19099	4DVQ
P19099	4FDH
P19099	4ZGX
P19099	6XZ8
P19099	6XZ9
P19099	7M8I
P19099	7M8V
Q5T440	6GEU
Q5T440	6QE3
Q5T440	6QE4
Q16394	7SCH
Q16394	7SCJ
Q16394	7SCK
Q16394	7UQX
Q16394	7UQY
Q16394	7ZAY
O75324	1ZZA
Q00577	8CHT
Q00577	8CHU
Q00577	8CHV
Q00577	8CHW
A6NL82	7UNG
A6NL82	8J07
P01911	1A6A
P01911	1AQD
P01911	1BX2
P01911	1D5M
P01911	1D5X
P01911	1D5Z
P01911	1D6E
P01911	1DLH
P01911	1FYT
P01911	1HXY
P01911	1J8H
P01911	1JWM
P01911	1JWS
P01911	1JWU
P01911	1KG0
P01911	1KLG
P01911	1KLU
P01911	1LO5
P01911	1PYW
P01911	1R5I
P01911	1SEB
P01911	1SJE
P01911	1SJH
P01911	1T5W
P01911	1T5X
P01911	1YMM
P01911	2FSE
P01911	2G9H
P01911	2IAM
P01911	2IAN
P01911	2ICW
P01911	2IPK
P01911	2OJE
P01911	2SEB
P01911	2WBJ
P01911	2XN9
P01911	3L6F
P01911	3O6F
P01911	3PDO
P01911	3PGC
P01911	3PGD
P01911	3QXA
P01911	3QXD
P01911	3S4S
P01911	3S5L
P01911	3T0E
P01911	4AEN
P01911	4AH2
P01911	4C56
P01911	4E41
P01911	4FQX
P01911	4GBX
P01911	4I5B
P01911	4IS6
P01911	4MCY
P01911	4MCZ
P01911	4MD0
P01911	4MD4
P01911	4MD5
P01911	4MDI
P01911	4MDJ
P01911	4OV5
P01911	4X5W
P01911	4X5X
P01911	4Y19
P01911	4Y1A
P01911	5JLZ
P01911	5LAX
P01911	5NI9
P01911	5NIG
P01911	6BIJ
P01911	6BIL
P01911	6BIN
P01911	6BIR
P01911	6BIV
P01911	6BIX
P01911	6BIY
P01911	6BIZ
P01911	6CPL
P01911	6CPN
P01911	6CPO
P01911	6CQJ
P01911	6CQL
P01911	6CQN
P01911	6CQQ
P01911	6CQR
P01911	6HBY
P01911	6NIX
P01911	6QZA
P01911	6QZC
P01911	6QZD
P01911	6R0E
P01911	6V0Y
P01911	6V13
P01911	6V15
P01911	6V18
P01911	6V19
P01911	6V1A
P01911	8PJG
P01911	8TBP
P01911	8TRL
P01911	8TRQ
P01911	8TRR
P01911	8VRW
Q96NG3	8J07
A8MTJ3	8VY9
A8MTJ3	8XQP
A8MTJ3	8YKY
Q99558	4DN5
Q99558	4G3D
Q99558	4IDT
Q99558	4IDV
Q99558	6WPP
Q99558	6Z1Q
Q99558	6Z1T
Q99558	8YHW
Q9UHR4	2KXC
Q9UHR4	2LNH
Q13761	5W69
Q16661	1UYA
Q16661	1UYB
Q9UK32	6G76
Q9UK32	6G77
Q9UK32	6G78
P13866	7SL8
P13866	7SLA
P13866	7WMV
P13866	7YNI
Q9UBT3	5O57
Q8TEK3	1NW3
Q8TEK3	2MV7
Q8TEK3	3QOW
Q8TEK3	3QOX
Q8TEK3	3SR4
Q8TEK3	3SX0
Q8TEK3	3UWP
Q8TEK3	4EK9
Q8TEK3	4EKG
Q8TEK3	4EKI
Q8TEK3	4EQZ
Q8TEK3	4ER0
Q8TEK3	4ER3
Q8TEK3	4ER5
Q8TEK3	4ER6
Q8TEK3	4ER7
Q8TEK3	4HRA
Q8TEK3	4WVL
Q8TEK3	5DRT
Q8TEK3	5DRY
Q8TEK3	5DSX
Q8TEK3	5DT2
Q8TEK3	5DTM
Q8TEK3	5DTQ
Q8TEK3	5DTR
Q8TEK3	5JUW
Q8TEK3	5MVS
Q8TEK3	5MW3
Q8TEK3	5MW4
Q8TEK3	6IN3
Q8TEK3	6J99
Q8TEK3	6JM9
Q8TEK3	6JMA
Q8TEK3	6JN2
Q8TEK3	6NJ9
Q8TEK3	6NN6
Q8TEK3	6NOG
Q8TEK3	6NQA
Q8TEK3	6O96
Q8TEK3	6TE6
Q8TEK3	6TEL
Q8TEK3	6TEN
Q8TEK3	7BWD
Q8TEK3	7EDP
Q8TEK3	7S7E
Q8TEK3	7S7F
Q8TEK3	7XCR
Q8TEK3	7XCT
Q99453	7MJA
Q99453	8EK5
Q99453	8P7G
Q99453	8PTL
Q99453	8PUI
Q9P246	2L5Y
Q16552	2VXS
Q16552	4HR9
Q16552	4HSA
Q16552	4QHU
Q16552	5HHV
Q16552	5HHX
Q16552	5HI3
Q16552	5HI4
Q16552	5HI5
Q16552	5N7W
Q16552	5N92
Q16552	5NAN
Q16552	5VB9
Q16552	6WIO
Q16552	6WIR
Q16552	7AMA
Q16552	7AMG
Q16552	7UWM
Q16552	7UWN
Q16552	7WKX
Q16552	7Z2M
Q16552	7ZAN
Q16552	8B7W
Q16552	8CDG
Q16552	8DY1
Q16552	8DY5
Q16552	8DYF
Q16552	8DYG
Q16552	8DYH
Q16552	8DYI
Q16552	8USR
Q16552	8USS
Q16552	9FKX
Q16552	9FL3
O75554	2DK1
O75554	2JXW
O75554	5O9Z
O75554	6AHD
O75554	7OS1
O75554	8H6K
O75554	8H6L
O75554	8Q7N
O75554	8QO9
O75554	8QPE
O75554	8QZS
Q14749	1R74
Q14749	2AZT
P19086	8DZS
P61009	7P2P
P61009	7P2Q
Q9BSW2	6PSD
P02649	1B68
P02649	1BZ4
P02649	1EA8
P02649	1GS9
P02649	1H7I
P02649	1LE2
P02649	1LE4
P02649	1LPE
P02649	1NFN
P02649	1NFO
P02649	1OEF
P02649	1OEG
P02649	1OR2
P02649	1OR3
P02649	2KC3
P02649	2KNY
P02649	2L7B
P02649	6IWB
P02649	6NCN
P02649	6NCO
P02649	7FCR
P02649	7FCS
P02649	7UVJ
P02649	8AX8
P02649	8AX9
P02649	8CDY
P02649	8CE0
P02649	8GRX
P19474	2IWG
P19474	5JPX
P19474	5OLM
P19474	6FGA
P19474	6S53
P19474	7BBD
P19474	8A58
P19474	8Y58
P19474	8Y59
P19474	8Y5B
Q92783	2L0A
Q92783	3F1I
Q92783	3LDZ
Q9P015	3J7Y
Q9P015	3J9M
Q9P015	5OOL
Q9P015	5OOM
Q9P015	6I9R
Q9P015	6NU2
Q9P015	6NU3
Q9P015	6VLZ
Q9P015	6VMI
Q9P015	6ZM5
Q9P015	6ZM6
Q9P015	6ZS9
Q9P015	6ZSA
Q9P015	6ZSB
Q9P015	6ZSC
Q9P015	6ZSD
Q9P015	6ZSE
Q9P015	6ZSG
Q9P015	7A5F
Q9P015	7A5G
Q9P015	7A5H
Q9P015	7A5I
Q9P015	7A5J
Q9P015	7A5K
Q9P015	7L08
Q9P015	7L20
Q9P015	7O9K
Q9P015	7O9M
Q9P015	7ODR
Q9P015	7ODS
Q9P015	7ODT
Q9P015	7OF0
Q9P015	7OF2
Q9P015	7OF3
Q9P015	7OF4
Q9P015	7OF5
Q9P015	7OF6
Q9P015	7OF7
Q9P015	7OG4
Q9P015	7OI6
Q9P015	7OI7
Q9P015	7OI8
Q9P015	7OI9
Q9P015	7OIA
Q9P015	7OIB
Q9P015	7OIC
Q9P015	7OID
Q9P015	7OIE
Q9P015	7PD3
Q9P015	7PO4
Q9P015	7QH6
Q9P015	7QH7
Q9P015	7QI4
Q9P015	7QI5
Q9P015	7QI6
Q9P015	8ANY
Q9P015	8K2A
Q9P015	8K2B
Q9P015	8OIR
Q9P015	8OIT
Q9P015	8PK0
Q9P015	8QSJ
Q9P015	8QU1
Q9P015	8QU5
Q9P015	8XT0
Q9P015	8XT1
Q9P015	8XT2
Q9P015	8XT3
Q9H9H4	6VME
Q9NRR6	2XSW
P56182	8FKP
P56182	8FKR
P56182	8FKT
P56182	8FKV
P00352	4WB9
P00352	4WJ9
P00352	4WP7
P00352	4WPN
P00352	4X4L
P00352	5AC2
P00352	5L2M
P00352	5L2N
P00352	5L2O
P00352	5TEI
P00352	6DUM
P00352	7JWS
P00352	7JWT
P00352	7JWU
P00352	7JWV
P00352	7JWW
P00352	7UM9
P00352	8D46
P00352	8DNO
P00352	8ENE
P00352	8PVH
P00352	8T0N
P00352	8T0T
P00352	8WFQ
Q9H5U6	6UCA
Q02156	2WH0
Q02156	5LIH
Q6UVK1	7ML7
Q6UVK1	7N8X
Q6UVK1	7N9Y
P55316	7CBY
